Wn(um),Wp(um),Vm(V)
1.68,0.6,0.658330501
1.72,0.6,0.656671037
1.76,0.6,0.65507984
1.8,0.6,0.653572639
1.84,0.6,0.652130884
1.88,0.6,0.650738094
1.92,0.6,0.649290447
1.96,0.6,0.647816033
2,0.6,0.646425375
2.04,0.6,0.645116785
2.08,0.6,0.643847838
2.12,0.6,0.642628225
2.16,0.6,0.641447744
2.2,0.6,0.640297077
2.24,0.6,0.639051225
2.28,0.6,0.637826065
2.32,0.6,0.636660649
2.36,0.6,0.635562301
2.4,0.6,0.634485534
2.44,0.6,0.63344774
2.48,0.6,0.632442438
2.52,0.6,0.631463767
2.56,0.6,0.630506319
2.6,0.6,0.629499918
2.64,0.6,0.628458929
2.68,0.6,0.627463466
2.72,0.6,0.626508024
2.76,0.6,0.625587703
2.8,0.6,0.624709475
2.84,0.6,0.623842362
2.88,0.6,0.622999628
2.92,0.6,0.622177704
2.96,0.6,0.621373327
3,0.6,0.620583454
3.04,0.6,0.619774778
3.08,0.6,0.61890199
3.12,0.6,0.618062653
3.16,0.6,0.617253331
3.2,0.6,0.61647092
3.24,0.6,0.61571262
3.28,0.6,0.614975881
3.32,0.6,0.614267986
3.36,0.6,0.613564355
3.4,0.6,0.612876682
3.44,0.6,0.612202975
3.48,0.6,0.611541411
3.52,0.6,0.610890278
3.56,0.6,0.610247945
3.6,0.6,0.60955375
3.64,0.6,0.608843011
3.68,0.6,0.608155036
3.72,0.6,0.607487838
3.76,0.6,0.606839607
3.8,0.6,0.606208681
3.84,0.6,0.605593536
3.88,0.6,0.604992766
3.92,0.6,0.604416068
3.96,0.6,0.603837248
4,0.6,0.6032698
0.2,0.64,0.81433846
0.24,0.64,0.804873552
0.28,0.64,0.795712847
0.32,0.64,0.787083936
0.36,0.64,0.779095949
0.4,0.64,0.771576457
0.44,0.64,0.764487054
0.48,0.64,0.757992101
0.52,0.64,0.751963879
0.56,0.64,0.746165305
0.6,0.64,0.740984699
0.64,0.64,0.735818314
0.68,0.64,0.731247742
0.72,0.64,0.726660711
0.76,0.64,0.722501509
0.8,0.64,0.718542224
0.84,0.64,0.714670492
0.88,0.64,0.711184731
0.92,0.64,0.707685026
0.96,0.64,0.704376556
1,0.64,0.701354287
1.04,0.64,0.698334358
1.08,0.64,0.695387761
1.12,0.64,0.692696691
1.16,0.64,0.690167336
1.2,0.64,0.687503756
1.24,0.64,0.685020676
1.28,0.64,0.682721219
1.32,0.64,0.680544834
1.36,0.64,0.678251541
1.4,0.64,0.676086005
1.44,0.64,0.67404874
1.48,0.64,0.672129202
1.52,0.64,0.670290508
1.56,0.64,0.668316952
1.6,0.64,0.666465945
1.64,0.64,0.664705105
1.68,0.64,0.663040965
1.72,0.64,0.661449164
1.76,0.64,0.659893787
1.8,0.64,0.658203705
1.84,0.64,0.656643122
1.88,0.64,0.655140229
1.92,0.64,0.653712764
1.96,0.64,0.652344953
2,0.64,0.651022731
2.04,0.64,0.649693194
2.08,0.64,0.648275689
2.12,0.64,0.646937113
2.16,0.64,0.645680732
2.2,0.64,0.644457838
2.24,0.64,0.643283635
2.28,0.64,0.642149011
2.32,0.64,0.64104573
2.36,0.64,0.639960853
2.4,0.64,0.638756832
2.44,0.64,0.637612539
2.48,0.64,0.636520009
2.52,0.64,0.635487469
2.56,0.64,0.634472294
2.6,0.64,0.633491723
2.64,0.64,0.632540282
2.68,0.64,0.631613004
2.72,0.64,0.630705291
2.76,0.64,0.629783902
2.8,0.64,0.6287873
2.84,0.64,0.627832945
2.88,0.64,0.626916012
2.92,0.64,0.626032172
2.96,0.64,0.625191742
3,0.64,0.624358003
3.04,0.64,0.623547991
3.08,0.64,0.622758527
3.12,0.64,0.621986708
3.16,0.64,0.621229833
3.2,0.64,0.620485367
3.24,0.64,0.619712485
3.28,0.64,0.618889647
3.32,0.64,0.618096561
3.36,0.64,0.617330326
3.4,0.64,0.616588314
3.44,0.64,0.615868134
3.48,0.64,0.615167602
3.52,0.64,0.61449546
3.56,0.64,0.613825059
3.6,0.64,0.613169549
3.64,0.64,0.612527201
3.68,0.64,0.611896433
3.72,0.64,0.611275748
3.76,0.64,0.610663737
3.8,0.64,0.610059057
3.84,0.64,0.609380335
3.88,0.64,0.608713778
3.92,0.64,0.60806716
3.96,0.64,0.607438829
4,0.64,0.606827277
0.2,0.68,0.82225231
0.24,0.68,0.81256883
0.28,0.68,0.803194403
0.32,0.68,0.79434068
0.36,0.68,0.786087453
0.4,0.68,0.778481635
0.44,0.68,0.771382731
0.48,0.68,0.764624098
0.52,0.68,0.758461443
0.56,0.68,0.752654966
0.6,0.68,0.74714418
0.64,0.68,0.742109751
0.68,0.68,0.737205441
0.72,0.68,0.732684239
0.76,0.68,0.728407648
0.8,0.68,0.724260266
0.84,0.68,0.7205607
0.88,0.68,0.716712563
0.92,0.68,0.7132309
0.96,0.68,0.710055768
1,0.68,0.706666868
1.04,0.68,0.703622824
1.08,0.68,0.700804291
1.12,0.68,0.697916657
1.16,0.68,0.695159415
1.2,0.68,0.692623638
1.24,0.68,0.690230062
1.28,0.68,0.687709376
1.32,0.68,0.685337482
1.36,0.68,0.683137829
1.4,0.68,0.681057684
1.44,0.68,0.678925591
1.48,0.68,0.676826459
1.52,0.68,0.674846857
1.56,0.68,0.672987051
1.6,0.68,0.671213963
1.64,0.68,0.669426756
1.68,0.68,0.667577756
1.72,0.68,0.665866422
1.76,0.68,0.664230339
1.8,0.68,0.662674387
1.84,0.68,0.66117847
1.88,0.68,0.659683539
1.92,0.68,0.658094061
1.96,0.68,0.656621392
2,0.68,0.655197549
2.04,0.68,0.653841833
2.08,0.68,0.652540714
2.12,0.68,0.651282092
2.16,0.68,0.650054844
2.2,0.68,0.648698244
2.24,0.68,0.647407477
2.28,0.68,0.646199318
2.32,0.68,0.645018231
2.36,0.68,0.643884837
2.4,0.68,0.642790959
2.44,0.68,0.641729228
2.48,0.68,0.640692865
2.52,0.68,0.639626961
2.56,0.68,0.638501446
2.6,0.68,0.637427815
2.64,0.68,0.636399461
2.68,0.68,0.635425289
2.72,0.68,0.634465
2.76,0.68,0.633535654
2.8,0.68,0.63263259
2.84,0.68,0.631751561
2.88,0.68,0.630888623
2.92,0.68,0.630040064
2.96,0.68,0.629090374
3,0.68,0.628173627
3.04,0.68,0.627291918
3.08,0.68,0.626441418
3.12,0.68,0.625618659
3.16,0.68,0.624832432
3.2,0.68,0.624052002
3.24,0.68,0.623291731
3.28,0.68,0.622548989
3.32,0.68,0.621821368
3.36,0.68,0.621106611
3.4,0.68,0.620402586
3.44,0.68,0.619662577
3.48,0.68,0.618884162
3.52,0.68,0.618132395
3.56,0.68,0.617404807
3.6,0.68,0.616699148
3.64,0.68,0.616013358
3.68,0.68,0.615345558
3.72,0.68,0.614705875
3.76,0.68,0.614065571
3.8,0.68,0.613439179
3.84,0.68,0.61282521
3.88,0.68,0.612222253
3.92,0.68,0.611629005
3.96,0.68,0.611044232
4,0.68,0.610466756
0.2,0.72,0.829808713
0.24,0.72,0.819953993
0.28,0.72,0.810414766
0.32,0.72,0.801393584
0.36,0.72,0.7929414
0.4,0.72,0.785078671
0.44,0.72,0.777827137
0.48,0.72,0.771142862
0.52,0.72,0.764670647
0.56,0.72,0.758845931
0.6,0.72,0.753251571
0.64,0.72,0.748022233
0.68,0.72,0.743086416
0.72,0.72,0.738487531
0.76,0.72,0.734027412
0.8,0.72,0.73005146
0.84,0.72,0.725901322
0.88,0.72,0.722217473
0.92,0.72,0.718663852
0.96,0.72,0.715150768
1,0.72,0.711972672
1.04,0.72,0.708882273
1.08,0.72,0.705776309
1.12,0.72,0.702954124
1.16,0.72,0.700310397
1.2,0.72,0.697543623
1.24,0.72,0.694953216
1.28,0.72,0.692556189
1.32,0.72,0.690285009
1.36,0.72,0.687894318
1.4,0.72,0.685624187
1.44,0.72,0.68351564
1.48,0.72,0.681522437
1.52,0.72,0.67954719
1.56,0.72,0.677510198
1.6,0.72,0.675582786
1.64,0.72,0.673775689
1.68,0.72,0.672058936
1.72,0.72,0.670405893
1.76,0.72,0.668639009
1.8,0.72,0.666955082
1.84,0.72,0.665340394
1.88,0.72,0.663811582
1.92,0.72,0.662349865
1.96,0.72,0.660938451
2,0.72,0.659498747
2.04,0.72,0.657998538
2.08,0.72,0.656604532
2.12,0.72,0.655251859
2.16,0.72,0.653961031
2.2,0.72,0.652720363
2.24,0.72,0.651519366
2.28,0.72,0.650348388
2.32,0.72,0.649088038
2.36,0.72,0.647841384
2.4,0.72,0.646655128
2.44,0.72,0.645535183
2.48,0.72,0.644438817
2.52,0.72,0.643381566
2.56,0.72,0.642356765
2.6,0.72,0.641358338
2.64,0.72,0.640380631
2.68,0.72,0.639334762
2.72,0.72,0.638277953
2.76,0.72,0.637266621
2.8,0.72,0.636295223
2.84,0.72,0.635373189
2.88,0.72,0.634462119
2.92,0.72,0.6335789
2.96,0.72,0.632719523
3,0.72,0.63188033
3.04,0.72,0.631057912
3.08,0.72,0.630249059
3.12,0.72,0.629370834
3.16,0.72,0.62848864
3.2,0.72,0.627639315
3.24,0.72,0.626819443
3.28,0.72,0.626025925
3.32,0.72,0.62527053
3.36,0.72,0.624517061
3.4,0.72,0.623783246
3.44,0.72,0.623066735
3.48,0.72,0.622365331
3.52,0.72,0.621677014
3.56,0.72,0.620999875
3.6,0.72,0.620332102
3.64,0.72,0.61962233
3.68,0.72,0.618883698
3.72,0.72,0.618169084
3.76,0.72,0.617476364
3.8,0.72,0.616803595
3.84,0.72,0.616149
3.88,0.72,0.615510937
3.92,0.72,0.614900874
3.96,0.72,0.614287968
4,0.72,0.61368809
0.2,0.76,0.836813305
0.24,0.76,0.826768825
0.28,0.76,0.817076443
0.32,0.76,0.807993396
0.36,0.76,0.799557778
0.4,0.76,0.79158414
0.44,0.76,0.784102604
0.48,0.76,0.777189858
0.52,0.76,0.770880657
0.56,0.76,0.764698343
0.6,0.76,0.759165373
0.64,0.76,0.753743565
0.68,0.76,0.748816211
0.72,0.76,0.743998872
0.76,0.76,0.73968057
0.8,0.76,0.735267902
0.84,0.76,0.731352021
0.88,0.76,0.727448292
0.92,0.76,0.723786173
0.96,0.76,0.720470158
1,0.76,0.716977587
1.04,0.76,0.713795843
1.08,0.76,0.710858047
1.12,0.76,0.707853584
1.16,0.76,0.704990317
1.2,0.76,0.702356631
1.24,0.76,0.699845025
1.28,0.76,0.69720896
1.32,0.76,0.694766523
1.36,0.76,0.692494115
1.4,0.76,0.690333744
1.44,0.76,0.688061763
1.48,0.76,0.685885083
1.52,0.76,0.68386007
1.56,0.76,0.681945944
1.6,0.76,0.680106508
1.64,0.76,0.678113397
1.68,0.76,0.676264607
1.72,0.76,0.674504727
1.76,0.76,0.67283724
1.8,0.76,0.671238051
1.84,0.76,0.669639562
1.88,0.76,0.667949749
1.92,0.76,0.66638292
1.96,0.76,0.664874997
2,0.76,0.663439453
2.04,0.76,0.662060612
2.08,0.76,0.660724277
2.12,0.76,0.659335231
2.16,0.76,0.65791476
2.2,0.76,0.656591552
2.24,0.76,0.655303278
2.28,0.76,0.654071411
2.32,0.76,0.652885786
2.36,0.76,0.651737249
2.4,0.76,0.650617372
2.44,0.76,0.64944878
2.48,0.76,0.64824301
2.52,0.76,0.647094717
2.56,0.76,0.646013855
2.6,0.76,0.644951372
2.64,0.76,0.643927354
2.68,0.76,0.642935744
2.72,0.76,0.641971054
2.76,0.76,0.641028197
2.8,0.76,0.64010239
2.84,0.76,0.639077019
2.88,0.76,0.638080866
2.92,0.76,0.637124887
2.96,0.76,0.636204391
3,0.76,0.635329219
3.04,0.76,0.634462542
3.08,0.76,0.633621072
3.12,0.76,0.632801341
3.16,0.76,0.632000173
3.2,0.76,0.631214602
3.24,0.76,0.630441829
3.28,0.76,0.629631038
3.32,0.76,0.628780726
3.36,0.76,0.627961301
3.4,0.76,0.627169697
3.44,0.76,0.626403135
3.48,0.76,0.62565908
3.52,0.76,0.6249477
3.56,0.76,0.624238061
3.6,0.76,0.623545393
3.64,0.76,0.622867703
3.68,0.76,0.622203159
3.72,0.76,0.621550038
3.76,0.76,0.620906712
3.8,0.76,0.620271629
3.84,0.76,0.619589727
3.88,0.76,0.61888694
3.92,0.76,0.618205916
3.96,0.76,0.61754482
4,0.76,0.616901963
0.2,0.8,0.843657297
0.24,0.8,0.833468122
0.28,0.8,0.823640081
0.32,0.8,0.814363922
0.36,0.8,0.805701422
0.4,0.8,0.797662325
0.44,0.8,0.790292958
0.48,0.8,0.783177646
0.52,0.8,0.77657659
0.56,0.8,0.770610268
0.6,0.8,0.764696358
0.64,0.8,0.759434095
0.68,0.8,0.75420372
0.72,0.8,0.749539033
0.76,0.8,0.744831322
0.8,0.8,0.740686078
0.84,0.8,0.73642262
0.88,0.8,0.732577241
0.92,0.8,0.728917697
0.96,0.8,0.725258142
1,0.8,0.721956217
1.04,0.8,0.718733576
1.08,0.8,0.715523111
1.12,0.8,0.712603646
1.16,0.8,0.70983898
1.2,0.8,0.706949563
1.24,0.8,0.704290981
1.28,0.8,0.701819295
1.32,0.8,0.699386604
1.36,0.8,0.696907385
1.4,0.8,0.694597001
1.44,0.8,0.692437066
1.48,0.8,0.690377431
1.52,0.8,0.688214251
1.56,0.8,0.68612365
1.6,0.8,0.684175549
1.64,0.8,0.682333761
1.68,0.8,0.680566237
1.72,0.8,0.678697683
1.76,0.8,0.676898894
1.8,0.8,0.675181859
1.84,0.8,0.673558131
1.88,0.8,0.672005721
1.92,0.8,0.670504779
1.96,0.8,0.668910451
2,0.8,0.667341253
2.04,0.8,0.665875415
2.08,0.8,0.664460209
2.12,0.8,0.663106559
2.16,0.8,0.661801222
2.2,0.8,0.660532076
2.24,0.8,0.659189656
2.28,0.8,0.657840844
2.32,0.8,0.656581684
2.36,0.8,0.655351957
2.4,0.8,0.654173893
2.44,0.8,0.653038596
2.48,0.8,0.65193803
2.52,0.8,0.650864786
2.56,0.8,0.649783647
2.6,0.8,0.648615912
2.64,0.8,0.647502885
2.68,0.8,0.64643751
2.72,0.8,0.645427321
2.76,0.8,0.644433697
2.8,0.8,0.643472217
2.84,0.8,0.642537861
2.88,0.8,0.641626021
2.92,0.8,0.640732391
2.96,0.8,0.639830472
3,0.8,0.638848076
3.04,0.8,0.637905876
3.08,0.8,0.63699942
3.12,0.8,0.636124699
3.16,0.8,0.635291875
3.2,0.8,0.634465446
3.24,0.8,0.633661947
3.28,0.8,0.632878355
3.32,0.8,0.632111897
3.36,0.8,0.631359977
3.4,0.8,0.630620136
3.44,0.8,0.629873059
3.48,0.8,0.629052276
3.52,0.8,0.628260559
3.56,0.8,0.627495155
3.6,0.8,0.626753554
3.64,0.8,0.626033461
3.68,0.8,0.625347765
3.72,0.8,0.624660354
3.76,0.8,0.623989514
3.8,0.8,0.623333449
3.84,0.8,0.622690469
3.88,0.8,0.622059012
3.92,0.8,0.621437604
3.96,0.8,0.620824844
4,0.8,0.620219393
0.2,0.84,0.850305922
0.24,0.84,0.839986244
0.28,0.84,0.830040733
0.32,0.84,0.820646558
0.36,0.84,0.811837236
0.4,0.84,0.803610834
0.44,0.84,0.795949218
0.48,0.84,0.788957473
0.52,0.84,0.782309353
0.56,0.84,0.775995093
0.6,0.84,0.770340139
0.64,0.84,0.764674265
0.68,0.84,0.759662675
0.72,0.84,0.754613305
0.76,0.84,0.75017467
0.8,0.84,0.745595748
0.84,0.84,0.741566049
0.88,0.84,0.737504206
0.92,0.84,0.733713692
0.96,0.84,0.730278226
1,0.84,0.726651634
1.04,0.84,0.723375803
1.08,0.84,0.72033841
1.12,0.84,0.717177474
1.16,0.84,0.714250272
1.2,0.84,0.711541675
1.24,0.84,0.708856446
1.28,0.84,0.706148127
1.32,0.84,0.703664222
1.36,0.84,0.70133322
1.4,0.84,0.698974525
1.44,0.84,0.696634463
1.48,0.84,0.6944426
1.52,0.84,0.692384644
1.56,0.84,0.690416945
1.6,0.84,0.688322712
1.64,0.84,0.686342771
1.68,0.84,0.684465729
1.72,0.84,0.682690453
1.76,0.84,0.680988393
1.8,0.84,0.679242694
1.84,0.84,0.677491077
1.88,0.84,0.675813338
1.92,0.84,0.674229005
1.96,0.84,0.672717861
2,0.84,0.671261824
2.04,0.84,0.669821182
2.08,0.84,0.668265299
2.12,0.84,0.666821217
2.16,0.84,0.665422027
2.2,0.84,0.664088127
2.24,0.84,0.662806998
2.28,0.84,0.661567339
2.32,0.84,0.660358703
2.36,0.84,0.659059333
2.4,0.84,0.657775269
2.44,0.84,0.656574333
2.48,0.84,0.655398058
2.52,0.84,0.654269287
2.56,0.84,0.653180185
2.6,0.84,0.652123658
2.64,0.84,0.651093155
2.68,0.84,0.650082519
2.72,0.84,0.648963143
2.76,0.84,0.647883003
2.8,0.84,0.646848544
2.84,0.84,0.645870725
2.88,0.84,0.644905109
2.92,0.84,0.643971189
2.96,0.84,0.643064365
3,0.84,0.64218043
3.04,0.84,0.641315474
3.08,0.84,0.640465807
3.12,0.84,0.639573147
3.16,0.84,0.638643443
3.2,0.84,0.637749558
3.24,0.84,0.636887679
3.28,0.84,0.636054348
3.32,0.84,0.635259991
3.36,0.84,0.63447022
3.4,0.84,0.633701402
3.44,0.84,0.632950889
3.48,0.84,0.632216242
3.52,0.84,0.631495173
3.56,0.84,0.630785519
3.6,0.84,0.630085214
3.64,0.84,0.629305369
3.68,0.84,0.628539423
3.72,0.84,0.627798389
3.76,0.84,0.62707999
3.8,0.84,0.626382148
3.84,0.84,0.625702948
3.88,0.84,0.625053676
3.92,0.84,0.624402955
3.96,0.84,0.623766726
4,0.84,0.623143459
0.2,0.88,0.856407983
0.24,0.88,0.845955819
0.28,0.88,0.835897046
0.32,0.88,0.826424284
0.36,0.88,0.817577476
0.4,0.88,0.809421957
0.44,0.88,0.801700473
0.48,0.88,0.794422898
0.52,0.88,0.787707216
0.56,0.88,0.781497199
0.6,0.88,0.775448132
0.64,0.88,0.770075256
0.68,0.88,0.764638634
0.72,0.88,0.759859047
0.76,0.88,0.754980592
0.8,0.88,0.750697932
0.84,0.88,0.74630157
0.88,0.88,0.742340371
0.92,0.88,0.73852236
0.96,0.88,0.734775693
1,0.88,0.731380987
1.04,0.88,0.727979777
1.08,0.88,0.724713723
1.12,0.88,0.721723375
1.16,0.88,0.718774896
1.2,0.88,0.715821599
1.24,0.88,0.713122255
1.28,0.88,0.710585575
1.32,0.88,0.707951602
1.36,0.88,0.705432081
1.4,0.88,0.703098859
1.44,0.88,0.700891176
1.48,0.88,0.698634266
1.52,0.88,0.696386475
1.56,0.88,0.694301548
1.6,0.88,0.692336452
1.64,0.88,0.690452965
1.68,0.88,0.68844976
1.72,0.88,0.686544821
1.76,0.88,0.684733657
1.8,0.88,0.683019808
1.84,0.88,0.681377703
1.88,0.88,0.679752572
1.92,0.88,0.678015516
1.96,0.88,0.676404345
2,0.88,0.674855869
2.04,0.88,0.673381621
2.08,0.88,0.671964991
2.12,0.88,0.670590801
2.16,0.88,0.669142736
2.2,0.88,0.667690073
2.24,0.88,0.666332637
2.28,0.88,0.665014412
2.32,0.88,0.663752421
2.36,0.88,0.662535998
2.4,0.88,0.661355411
2.44,0.88,0.660201583
2.48,0.88,0.658942082
2.52,0.88,0.657716807
2.56,0.88,0.656569026
2.6,0.88,0.655441746
2.64,0.88,0.654358297
2.68,0.88,0.653311746
2.72,0.88,0.652295796
2.76,0.88,0.651304628
2.8,0.88,0.650332773
2.84,0.88,0.649287331
2.88,0.88,0.648237969
2.92,0.88,0.647232385
2.96,0.88,0.646265336
3,0.88,0.645345377
3.04,0.88,0.644436843
3.08,0.88,0.643555216
3.12,0.88,0.642696619
3.16,0.88,0.641857479
3.2,0.88,0.641034436
3.24,0.88,0.640224305
3.28,0.88,0.639341979
3.32,0.88,0.638459511
3.36,0.88,0.637609154
3.4,0.88,0.636787618
3.44,0.88,0.635991901
3.48,0.88,0.63523264
3.52,0.88,0.634476398
3.56,0.88,0.633739384
3.6,0.88,0.633019259
3.64,0.88,0.632313874
3.68,0.88,0.631621197
3.72,0.88,0.630939316
3.76,0.88,0.630266394
3.8,0.88,0.629541826
3.84,0.88,0.628799922
3.88,0.88,0.628081624
3.92,0.88,0.627384874
3.96,0.88,0.62670777
4,0.88,0.62604857
0.2,0.92,0.862473375
0.24,0.92,0.851936534
0.28,0.92,0.841788571
0.32,0.92,0.832200694
0.36,0.92,0.823216244
0.4,0.92,0.814830419
0.44,0.92,0.807035114
0.48,0.92,0.799929175
0.52,0.92,0.793014338
0.56,0.92,0.786572093
0.6,0.92,0.780737943
0.64,0.92,0.774935807
0.68,0.92,0.769792961
0.72,0.92,0.764594026
0.76,0.92,0.760025539
0.8,0.92,0.755312095
0.84,0.92,0.751173374
0.88,0.92,0.746956334
0.92,0.92,0.743086913
0.96,0.92,0.739484715
1,0.92,0.735774073
1.04,0.92,0.732438355
1.08,0.92,0.729252271
1.12,0.92,0.725984548
1.16,0.92,0.723021904
1.2,0.92,0.72024581
1.24,0.92,0.71733421
1.28,0.92,0.714625039
1.32,0.92,0.712111558
1.36,0.92,0.709677327
1.4,0.92,0.707145373
1.44,0.92,0.704787878
1.48,0.92,0.702585905
1.52,0.92,0.700487246
1.56,0.92,0.698293623
1.6,0.92,0.69616027
1.64,0.92,0.694172303
1.68,0.92,0.692292102
1.72,0.92,0.690486013
1.76,0.92,0.68856702
1.8,0.92,0.686731797
1.84,0.92,0.684981896
1.88,0.92,0.683324996
1.92,0.92,0.681738098
1.96,0.92,0.68020017
2,0.92,0.678531374
2.04,0.92,0.676959193
2.08,0.92,0.67544368
2.12,0.92,0.674002805
2.16,0.92,0.672621216
2.2,0.92,0.671284992
2.24,0.92,0.66997834
2.28,0.92,0.668536656
2.32,0.92,0.667173735
2.36,0.92,0.66589254
2.4,0.92,0.66464586
2.44,0.92,0.663447962
2.48,0.92,0.662289664
2.52,0.92,0.661162518
2.56,0.92,0.660058581
2.6,0.92,0.658836103
2.64,0.92,0.657664448
2.68,0.92,0.656565388
2.72,0.92,0.655483179
2.76,0.92,0.654441544
2.8,0.92,0.653434313
2.84,0.92,0.652455878
2.88,0.92,0.651501041
2.92,0.92,0.650564919
2.96,0.92,0.649590754
3,0.92,0.648570283
3.04,0.92,0.647591768
3.08,0.92,0.646650399
3.12,0.92,0.645757729
3.16,0.92,0.644872728
3.2,0.92,0.644014316
3.24,0.92,0.643178907
3.28,0.92,0.642363218
3.32,0.92,0.641564168
3.36,0.92,0.640778854
3.4,0.92,0.640004501
3.44,0.92,0.639133228
3.48,0.92,0.638293348
3.52,0.92,0.637482417
3.56,0.92,0.636697571
3.6,0.92,0.63593619
3.64,0.92,0.635209081
3.68,0.92,0.634483623
3.72,0.92,0.633775878
3.76,0.92,0.633083772
3.8,0.92,0.63240539
3.84,0.92,0.631738933
3.88,0.92,0.631082689
3.92,0.92,0.630435028
3.96,0.92,0.62976324
4,0.92,0.629043824
0.2,0.96,0.868206514
0.24,0.96,0.85753164
0.28,0.96,0.847284359
0.32,0.96,0.837629596
0.36,0.96,0.828650788
0.4,0.96,0.820314476
0.44,0.96,0.812369367
0.48,0.96,0.804927401
0.52,0.96,0.798108517
0.56,0.96,0.791723254
0.6,0.96,0.785538542
0.64,0.96,0.780027315
0.68,0.96,0.77445682
0.72,0.96,0.769513122
0.76,0.96,0.764543646
0.8,0.96,0.760154958
0.84,0.96,0.755613026
0.88,0.96,0.75160778
0.92,0.96,0.747566196
0.96,0.96,0.743780522
1,0.96,0.740343901
1.04,0.96,0.736717211
1.08,0.96,0.733428763
1.12,0.96,0.730411217
1.16,0.96,0.727199018
1.2,0.96,0.724250172
1.24,0.96,0.721518058
1.28,0.96,0.718799978
1.32,0.96,0.716067144
1.36,0.96,0.713557252
1.4,0.96,0.711197272
1.44,0.96,0.70881998
1.48,0.96,0.706421787
1.52,0.96,0.704204708
1.56,0.96,0.702118066
1.6,0.96,0.70011653
1.64,0.96,0.697983303
1.68,0.96,0.6959532
1.72,0.96,0.694053534
1.76,0.96,0.692251231
1.8,0.96,0.690516511
1.84,0.96,0.688675643
1.88,0.96,0.686905386
1.92,0.96,0.685212611
1.96,0.96,0.683608699
2,0.96,0.682072874
2.04,0.96,0.680586178
2.08,0.96,0.679016662
2.12,0.96,0.677481541
2.16,0.96,0.675996577
2.2,0.96,0.674586196
2.24,0.96,0.67323613
2.28,0.96,0.671933521
2.32,0.96,0.670666511
2.36,0.96,0.669344027
2.4,0.96,0.667991668
2.44,0.96,0.666728221
2.48,0.96,0.665493907
2.52,0.96,0.664310938
2.56,0.96,0.663170548
2.6,0.96,0.662064777
2.64,0.96,0.660986231
2.68,0.96,0.659917066
2.72,0.96,0.658739912
2.76,0.96,0.657617357
2.8,0.96,0.656563118
2.84,0.96,0.655522508
2.88,0.96,0.654519568
2.92,0.96,0.653548787
2.96,0.96,0.652605141
3,0.96,0.65168397
3.04,0.96,0.650780896
3.08,0.96,0.64987539
3.12,0.96,0.648882115
3.16,0.96,0.647929053
3.2,0.96,0.647011788
3.24,0.96,0.646144937
3.28,0.96,0.645281864
3.32,0.96,0.644444965
3.36,0.96,0.643630927
3.4,0.96,0.642836706
3.44,0.96,0.642059466
3.48,0.96,0.641296542
3.52,0.96,0.640545398
3.56,0.96,0.639774063
3.6,0.96,0.638943822
3.64,0.96,0.638142546
3.68,0.96,0.6373675
3.72,0.96,0.636616172
3.76,0.96,0.635886263
3.8,0.96,0.635188719
3.84,0.96,0.634491629
3.88,0.96,0.633810907
3.92,0.96,0.633144711
3.96,0.96,0.632491332
4,0.96,0.631849158
0.2,1,0.873720508
0.24,1,0.863007427
0.28,1,0.852701513
0.32,1,0.842966449
0.36,1,0.833838135
0.4,1,0.825314606
0.44,1,0.817387007
0.48,1,0.810128131
0.52,1,0.803069267
0.56,1,0.796488663
0.6,1,0.790530782
0.64,1,0.784593811
0.68,1,0.779277351
0.72,1,0.774009222
0.76,1,0.769247313
0.8,1,0.764489752
0.84,1,0.760268369
0.88,1,0.755887606
0.92,1,0.751973384
0.96,1,0.748136235
1,1,0.744427818
1.04,1,0.741046638
1.08,1,0.737611727
1.12,1,0.734361872
1.16,1,0.731370382
1.2,1,0.728365209
1.24,1,0.72542008
1.28,1,0.722715834
1.32,1,0.720160083
1.36,1,0.717460918
1.4,1,0.714940244
1.44,1,0.712595041
1.48,1,0.710363257
1.52,1,0.708015908
1.56,1,0.705768142
1.6,1,0.703673855
1.64,1,0.701689362
1.68,1,0.699743042
1.72,1,0.697699496
1.76,1,0.695763007
1.8,1,0.693944087
1.84,1,0.692213512
1.88,1,0.690544794
1.92,1,0.688776603
1.96,1,0.68706703
2,1,0.685427663
2.04,1,0.683873204
2.08,1,0.68238482
2.12,1,0.680945342
2.16,1,0.679474248
2.2,1,0.677944744
2.24,1,0.676518069
2.28,1,0.675135789
2.32,1,0.673814366
2.36,1,0.672541865
2.4,1,0.671307344
2.44,1,0.670100541
2.48,1,0.668772714
2.52,1,0.667498745
2.56,1,0.666301879
2.6,1,0.665131041
2.64,1,0.664005178
2.68,1,0.662916704
2.72,1,0.661858655
2.76,1,0.660824519
2.8,1,0.659779726
2.84,1,0.658652261
2.88,1,0.657574844
2.92,1,0.656561975
2.96,1,0.655559877
3,1,0.654592848
3.04,1,0.653655947
3.08,1,0.652744656
3.12,1,0.65185478
3.16,1,0.650982375
3.2,1,0.650123683
3.24,1,0.649175358
3.28,1,0.648246302
3.32,1,0.647351729
3.36,1,0.64648794
3.4,1,0.645666838
3.44,1,0.644849983
3.48,1,0.64405576
3.52,1,0.643281328
3.56,1,0.642524065
3.6,1,0.641781509
3.64,1,0.641051327
3.68,1,0.640331292
3.72,1,0.639563614
3.76,1,0.638771228
3.8,1,0.638005114
3.84,1,0.637262868
3.88,1,0.636542283
3.92,1,0.635841326
3.96,1,0.635171062
